,time,f,f2
15980,159.8,-18.526,-0.03722482238257034
15981,159.81,-23.174,-0.041207946063157946
15982,159.82,-22.662,-0.04515936416893676
15983,159.83,-15.402000000000001,-0.04907856126825516
15984,159.84,-3.9789999999999996,-0.05296502810434003
15985,159.85,5.255,-0.05681826166744408
15986,159.86,8.988,-0.06063776526601655
15987,159.87,6.544,-0.06442304859688347
15988,159.88,-0.14300000000000002,-0.06817362781443558
15989,159.89000000000001,-4.891,-0.0718890255988055
15990,159.9,-3.69,-0.07556877122302894
15991,159.91,3.23,-0.07921240061918422
15992,159.92000000000002,10.917,-0.08281945644348813
15993,159.93,14.276,-0.08638948814035477
15994,159.94,12.352,-0.0899220520053961
15995,159.95000000000002,4.368,-0.09341671124736058
15996,159.96,-7.013,-0.09687303604900033
15997,159.97,-16.923,-0.10029060362685834
15998,159.98,-23.206999999999997,-0.10366899828996536
15999,159.99,-24.386,-0.10700781149744208
16000,160.0,-21.336,-0.11030664191499318
16001,160.01,-17.132,-0.11356509547029019
16002,160.02,-13.494000000000002,-0.11678278540723187
16003,160.03,-11.539000000000001,-0.11995933233907691
16004,160.04,-11.805,-0.12309436430043841
16005,160.05,-12.452,-0.1261875167981371
16006,160.06,-11.591,-0.1292384328609012
16007,160.07,-8.774,-0.13224676308790995
16008,160.08,-4.231,-0.13521216569617123
16009,160.09,0.155,-0.13813430656672893
16010,160.1,2.6839999999999997,-0.1410128592896906
16011,160.11,3.533,-0.14384750520807316
16012,160.12,3.761,-0.14663793346045428
16013,160.13,3.7230000000000003,-0.14938384102243243
16014,160.14000000000001,1.729,-0.1520849327468794
16015,160.15,-2.9619999999999997,-0.1547409214029892
16016,160.16,-9.129,-0.15735152771410982
16017,160.17000000000002,-16.079,-0.1599164803943577
16018,160.18,-21.683000000000003,-0.16243551618401048
16019,160.19,-23.351999999999997,-0.16490837988366705
16020,160.20000000000002,-20.669,-0.16733482438717687
16021,160.21,-13.423,-0.16971461071332977
16022,160.22,-2.8930000000000002,-0.17204750803630292
16023,160.23,6.984,-0.1743332937148636
16024,160.24,11.828,-0.17657175332031647
16025,160.25,10.064,-0.1787626806632006
16026,160.26,5.0889999999999995,-0.18090587781872608
16027,160.27,2.99,-0.1830011551509477
16028,160.28,6.691,-0.18504833133567614
16029,160.29,12.575999999999999,-0.18704723338211943
16030,160.3,16.491,-0.18899769665325084
16031,160.31,16.945,-0.19089956488490797
16032,160.32,14.168,-0.19275269020360963
16033,160.33,9.658999999999999,-0.19455693314309744
16034,160.34,3.451,-0.19631216265959447
16035,160.35,-2.524,-0.198018256145782
16036,160.36,-4.343999999999999,-0.19967509944348863
16037,160.37,-2.593,-0.20128258685509634
16038,160.38,-0.313,-0.20284062115365464
16039,160.39000000000001,1.31,-0.20434911359170813
16040,160.4,1.379,-0.2058079839088309
16041,160.41,0.8690000000000001,-0.2072171603378725
16042,160.42000000000002,2.377,-0.20857657960990836
16043,160.43,6.507999999999999,-0.20988618695790073
16044,160.44,11.873,-0.21114593611906304
16045,160.45000000000002,15.023,-0.21235578933593516
16046,160.46,14.105,-0.21351571735616104
16047,160.47,9.535,-0.2146256994309781
16048,160.48,2.093,-0.21568572331240882
16049,160.49,-6.356,-0.2166957852491651
16050,160.5,-14.405,-0.21765588998125818
16051,160.51,-21.171999999999997,-0.2185660507333208
16052,160.52,-26.351999999999997,-0.21942628920663773
16053,160.53,-28.761,-0.22023663556989087
16054,160.54,-26.441,-0.22099712844861621
16055,160.55,-20.344,-0.22170781491337832
16056,160.56,-13.207,-0.2223687504666608
16057,160.57,-6.327000000000001,-0.22297999902847576
16058,160.58,0.272,-0.22354163292069718
16059,160.59,6.894,-0.22405373285011654
16060,160.6,13.9,-0.224516387890226
16061,160.61,20.345,-0.22492969546173153
16062,160.62,24.904,-0.2252937613117985
16063,160.63,26.555999999999997,-0.22560869949203302
16064,160.64000000000001,23.984,-0.22587463233520189
16065,160.65,17.236,-0.22609169043069768
16066,160.66,7.602,-0.22626001259874784
16067,160.67000000000002,-2.823,-0.22637974586337536
16068,160.68,-10.536,-0.22645104542411396
16069,160.69,-13.073,-0.22647407462648217
16070,160.70000000000002,-11.192,-0.22644900493122194
16071,160.71,-5.888,-0.226376015882301
16072,160.72,1.695,-0.22625529507369385
16073,160.73,8.036,-0.2260870381149368
16074,160.74,10.668,-0.22587144859546593
16075,160.75,9.124,-0.2256087380477466
16076,160.76,4.772,-0.22529912590919066
16077,160.77,1.639,-0.2249428394828817
16078,160.78,2.302,-0.22454011389709733
16079,160.79,5.507999999999999,-0.22409119206364875
16080,160.8,8.898,-0.22359632463503507
16081,160.81,11.06,-0.2230557699604223
16082,160.82,11.763,-0.22246979404045392
16083,160.83,11.463,-0.22183867048089825
16084,160.84,9.491,-0.2211626804451386
16085,160.85,7.5889999999999995,-0.22044211260551777
16086,160.86,9.761000000000001,-0.21967726309353822
16087,160.87,13.665999999999999,-0.2188684354489304
16088,160.88,15.501,-0.21801594056759338
16089,160.89000000000001,13.537,-0.21712009664841572
16090,160.9,5.459,-0.21618122913898927
16091,160.91,-4.169,-0.21519967068021598
16092,160.92000000000002,-8.926,-0.21417576104982117
16093,160.93,-7.745,-0.2131098471047835
16094,160.94,-1.641,-0.21200228272268265
16095,160.95000000000002,5.571000000000001,-0.2108534287419824
16096,160.96,10.489,-0.20966365290124903
16097,160.97,12.925,-0.20843332977732332
16098,160.98,14.422,-0.20716284072244667
16099,160.99,16.24,-0.20585257380035568
16100,161.0,16.595,-0.20450292372135495
16101,161.01,13.353,-0.2031142917763739
16102,161.02,6.582000000000001,-0.20168708577002042
16103,161.03,-2.427,-0.20022171995264196
16104,161.04,-10.245999999999999,-0.19871861495139914
16105,161.05,-14.559000000000001,-0.19717819770036968
16106,161.06,-16.87,-0.19560090136968525
16107,161.07,-18.379,-0.1939871652937172
16108,161.08,-19.437,-0.19233743489831862
16109,161.09,-19.746,-0.19065216162713639
16110,161.1,-17.717,-0.18893180286699943
16111,161.11,-12.918,-0.18717682187240042
16112,161.12,-6.5889999999999995,-0.18538768768907632
16113,161.13,-0.342,-0.183564875076701
16114,161.14000000000001,4.953,-0.18170886443070525
16115,161.15,8.996,-0.1798201417032277
16116,161.16,11.142999999999999,-0.17789919832321588
16117,161.17000000000002,9.565,-0.17594653111568465
16118,161.18,3.214,-0.17396264222014632
16119,161.19,-4.93,-0.17194803900822275
16120,161.20000000000002,-11.702,-0.16990323400045218
16121,161.21,-15.827,-0.16782874478230325
16122,161.22,-15.905999999999999,-0.16572509391941095
16123,161.23,-12.925,-0.163592808872039
16124,161.24,-8.474,-0.1614324219087928
16125,161.25,-3.174,-0.15924447001958597
16126,161.26,1.15,-0.15702949482787795
16127,161.27,4.2,-0.15478804250219502
16128,161.28,5.827000000000001,-0.15252066366694633
16129,161.29,4.791,-0.15022791331255023
16130,161.3,1.275,-0.14791035070488193
16131,161.31,-4.4110000000000005,-0.14556853929405866
16132,161.32,-9.568999999999999,-0.14320304662257025
16133,161.33,-10.895999999999999,-0.14081444423277675
16134,161.34,-9.273,-0.13840330757378055
16135,161.35,-7.157,-0.13597021590768615
16136,161.36,-6.938,-0.13351575221526862
16137,161.37,-8.772,-0.1310405031010539
16138,161.38,-11.005,-0.12854505869783578
16139,161.39000000000001,-12.149000000000001,-0.1260300125706364
16140,161.4,-11.032,-0.12349596162012534
16141,161.41,-9.123,-0.12094350598551568
16142,161.42000000000002,-6.859,-0.11837324894694506
16143,161.43,-2.944,-0.11578579682736241
16144,161.44,1.453,-0.11318175889393063
16145,161.45000000000002,4.0489999999999995,-0.11056174725895854
16146,161.46,2.947,-0.10792637678038493
16147,161.47,-1.295,-0.1052762649618167
16148,161.48,-6.432,-0.10261203185214719
16149,161.49,-10.492,-0.09993429994476333
16150,161.5,-10.82,-0.09724369407635804
16151,161.51,-8.287,-0.09454084132536256
16152,161.52,-5.699,-0.09182637091001522
16153,161.53,-2.207,-0.0891009140860771
16154,161.54,2.623,-0.08636510404421749
16155,161.55,8.119,-0.08361957580707471
16156,161.56,13.767000000000001,-0.08086496612601696
16157,161.57,17.197,-0.07810191337760908
16158,161.58,16.729,-0.07533105745981011
16159,161.59,13.28,-0.07255303968790845
16160,161.6,7.9270000000000005,-0.06976850269021413
16161,161.61,2.089,-0.06697809030352472
16162,161.62,-2.714,-0.06418244746837753
16163,161.63,-8.439,-0.06138222012410241
16164,161.64000000000001,-16.799,-0.05857805510369755
16165,161.65,-26.329,-0.055770600028534206
16166,161.66,-35.275999999999996,-0.052960503202913484
16167,161.67000000000002,-41.339,-0.050148413508487595
16168,161.68,-42.39,-0.0473349802985597
16169,161.69,-39.346,-0.04452085329228217
16170,161.70000000000002,-35.477,-0.04170668246876603
16171,161.71,-31.96,-0.038893117961115
16172,161.72,-27.711,-0.036080809950405246
16173,161.73,-22.254,-0.03327040855962368
16174,161.74,-15.865,-0.030462563747577668
16175,161.75,-8.692,-0.027657925202798226
16176,161.76,-1.9280000000000002,-0.024857142237445423
16177,161.77,2.224,-0.02206086368123719
16178,161.78,4.225,-0.019269737775413937
16179,161.79,3.657,-0.016484412066756077
16180,161.8,-1.011,-0.01370553330166957
16181,161.81,-6.979,-0.010933747320355236
16182,161.82,-11.304,-0.00816969895107883
16183,161.83,-12.187000000000001,-0.005414031904553335
16184,161.84,-10.215,-0.002667388668455506
16185,161.85,-9.558,6.958959791383834e-05
16186,161.86,-11.494000000000002,0.002796263168805796
16187,161.87,-15.517000000000001,0.005511993857023779
16188,161.88,-20.262,0.008216145118727536
16189,161.89000000000001,-21.439,0.010908082158032767
16190,161.9,-16.667,0.013587172031382906
16191,161.91,-8.574,0.016252783751683847
16192,161.92000000000002,-1.68,0.0189042883921825
16193,161.93,2.62,0.02154105919007379
16194,161.94,4.793,0.02416247164982466
16195,161.95000000000002,5.317,0.026767903646195804
16196,161.96,5.096,0.029356735526943928
16197,161.97,3.885,0.03192835021519794
16198,161.98,3.201,0.03448213331148273
16199,161.99,3.911,0.03701747319538599
16200,162.0,4.856,0.039533761126843425
16201,162.01,6.143,0.04203039134703393
16202,162.02,6.726,0.044506761178868065
16203,162.03,7.477,0.04696227112705346
16204,162.04,8.745,0.04939632497772201
16205,162.05,8.48,0.051808329897608335
16206,162.06,7.7620000000000005,0.054197696532758584
16207,162.07,6.586,0.056563839106758995
16208,162.08,4.386,0.05890617551846816
16209,162.09,2.935,0.061224127439240494
16210,162.1,2.88,0.0635171204096206
16211,162.11,4.378,0.06578458393550243
16212,162.12,7.579,0.06802595158373267
16213,162.13,10.915999999999999,0.07024066107714448
16214,162.14000000000001,13.312999999999999,0.07242815438901173
16215,162.15,15.078,0.07458787783690501
16216,162.16,15.988,0.07671928217593639
16217,162.17000000000002,16.149,0.07882182269138281
16218,162.18,15.19,0.08089495929066612
16219,162.19,13.719000000000001,0.08293815659468706
16220,162.20000000000002,13.279000000000002,0.08495088402848708
16221,162.21,12.747,0.08693261591123616
16222,162.22,12.164000000000001,0.08888283154552329
16223,162.23,10.27,0.09080101530594412
16224,162.24,4.968,0.09268665672696651
16225,162.25,0.151,0.09453925059006399
16226,162.26,-3.049,0.09635829701010365
16227,162.27,-6.277,0.09814330152097364
16228,162.28,-8.443999999999999,0.09989377516044065
16229,162.29,-9.971,0.10160923455422202
16230,162.3,-9.163,0.10328920199925787
16231,162.31,-2.991,0.1049332055461778
16232,162.32,8.799,0.106540779080942
16233,162.33,23.671999999999997,0.10811146240564797
16234,162.34,35.579,0.10964480131848992
16235,162.35,39.902,0.1111403476928628
16236,162.36,36.591,0.11259765955558752
16237,162.37,28.320999999999998,0.11401630116426127
16238,162.38,17.840999999999998,0.11539584308370686
16239,162.39000000000001,7.6160000000000005,0.11673586226152209
16240,162.4,0.381,0.11803594210270256
16241,162.41,-3.1069999999999998,0.11929567254334353
16242,162.42000000000002,-3.137,0.12051465012339657
16243,162.43,-1.521,0.12169247805847636
16244,162.44,-1.179,0.12282876631070372
16245,162.45000000000002,-2.13,0.12392313165857727
16246,162.46,-3.573,0.12497519776585737
16247,162.47,-4.788,0.12598459524945962
16248,162.48,-5.644,0.12695096174634085
16249,162.49,-7.471,0.1278739419793692
16250,162.5,-10.422,0.12875318782216955
16251,162.51,-13.548,0.12958835836293467
16252,162.52,-14.280999999999999,0.13037911996718746
16253,162.53,-10.484000000000002,0.13112514633949326
16254,162.54,-1.837,0.13182611858410087
16255,162.55,9.904,0.13248172526451674
16256,162.56,19.498,0.13309166246198784
16257,162.57,23.046,0.13365563383290086
16258,162.58,18.792,0.13417335066507213
16259,162.59,9.177,0.1346445319329322
16260,162.6,0.8059999999999999,0.13506890435159008
16261,162.61,-2.583,0.13544620242976968
16262,162.62,0.601,0.13577616852160973
16263,162.63,7.52,0.13605855287732455
16264,162.64000000000001,12.02,0.13629311369270525
16265,162.65,10.927,0.13647961715746906
16266,162.66,4.245,0.13661783750243492
16267,162.67000000000002,-4.1080000000000005,0.13670755704552912
16268,162.68,-9.503,0.13674856623660497
16269,162.69,-9.457,0.13674066370107546
16270,162.70000000000002,-5.194,0.13668365628234852
16271,162.71,-2.543,0.1365773590830585
16272,162.72,-5.824,0.13642159550508812
16273,162.73,-13.623,0.13621619728837436
16274,162.74,-20.87,0.1359610045484915
16275,162.75,-23.275,0.1356558658130036
16276,162.76,-19.250999999999998,0.135300638056584
16277,162.77,-10.588,0.13489518673489437
16278,162.78,-1.9169999999999998,0.1344393858172115
16279,162.79,4.154,0.13393311781781303
16280,162.8,7.505,0.13337627382609465
16281,162.81,7.977,0.13276875353543258
16282,162.82,7.093,0.1321104652707748
16283,162.83,7.638999999999999,0.13140132601496274
16284,162.84,10.413,0.1306412614337739
16285,162.85,14.030999999999999,0.12983020589968694
16286,162.86,16.128,0.12896810251435692
16287,162.87,15.542,0.12805490312980514
16288,162.88,13.632,0.1270905683683145
16289,162.89000000000001,11.365,0.12607506764102863
16290,162.9,9.902000000000001,0.12500837916524846
16291,162.91,10.98,0.12389048998042916
16292,162.92000000000002,13.994000000000002,0.12272139596286648
16293,162.93,16.149,0.1215011018390772
16294,162.94,13.959000000000001,0.12022962119786317
16295,162.95000000000002,8.46,0.11890697650106495
16296,162.96,2.8480000000000003,0.11753319909299395
16297,162.97,-1.839,0.11610832920854802
16298,162.98,-2.125,0.11463241598000376
16299,162.99,2.2640000000000002,0.11310551744248759
16300,163.0,6.105,0.11152770053811935
16301,163.01,7.382000000000001,0.1098990411188321
16302,163.02,6.707999999999999,0.10821962394786139
16303,163.03,4.039,0.10648954269991004
16304,163.04,0.963,0.10470889995997909
16305,163.05,1.205,0.10287780722087045
16306,163.06,4.655,0.10099638487936013
16307,163.07,9.404,0.09906476223103838
16308,163.08,16.109,0.09708307746381911
16309,163.09,19.85,0.09505147765011979
16310,163.1,17.035,0.09297011873770815
16311,163.11,11.982999999999999,0.09083916553922154
16312,163.12,5.9910000000000005,0.08865879172035233
16313,163.13,0.166,0.08642917978671014
16314,163.14000000000001,-2.613,0.08415052106935057
16315,163.15,-3.4130000000000003,0.08182301570898147
16316,163.16,-3.906,0.07944687263884027
16317,163.17000000000002,-2.84,0.07702230956625361
16318,163.18,0.484,0.07454955295286703
16319,163.19,5.524,0.07202883799356113
16320,163.20000000000002,13.02,0.06946040859404777
16321,163.21,20.131,0.06684451734715027
16322,163.22,24.128,0.06418142550777128
16323,163.23,26.625999999999998,0.06147140296655113
16324,163.24,27.045,0.058714728222216975
16325,163.25,25.134,0.055911688352631064
16326,163.26,22.660999999999998,0.05306257898453383
16327,163.27,19.886,0.05016770426199339
16328,163.28,16.238,0.047227376813558326
16329,163.29,11.843,0.0442419177181225
16330,163.3,6.528,0.04121165646950236
16331,163.31,-0.341,0.038136930939733756
16332,163.32,-7.457000000000001,0.03501808734109118
16333,163.33,-14.077,0.03185548018683179
16334,163.34,-19.561,0.028649472250675725
16335,163.35,-22.718000000000004,0.025400434525019444
16336,163.36,-24.634,0.02210874617789194
16337,163.37,-23.639,0.018774794508660278
16338,163.38,-17.914,0.01539897490248375
16339,163.39000000000001,-11.05,0.0119816907835318
16340,163.4,-5.772,0.008523353566959394
16341,163.41,-3.034,0.005024382609660115
16342,163.42000000000002,-4.754,0.0014852051597879778
16343,163.43,-9.857999999999999,-0.0020937436949312258
16344,163.44,-14.759,-0.005712021080104574
16345,163.45000000000002,-18.733,-0.00936917638877783
16346,163.46,-22.051,-0.013064751336739157
16347,163.47,-23.808000000000003,-0.016798280019013873
16348,163.48,-23.14,-0.020569288967540456
16349,163.49,-19.583,-0.024377297210023324
16350,163.5,-13.964,-0.02822181632995388
16351,163.51,-7.154,-0.032102350527790695
16352,163.52,-0.092,-0.03601839668329253
16353,163.53,6.375,-0.03996944441899593
16354,163.54,11.422,-0.04395497616482952
16355,163.55,12.251,-0.04797446722385361
16356,163.56,8.179,-0.05202738583912213
16357,163.57,2.1959999999999997,-0.056113193261651984
16358,163.58,-2.985,-0.06023134381949674
16359,163.59,-4.612,-0.06438128498791065
16360,163.6,-1.972,-0.06856245746059732
16361,163.61,1.871,-0.07277429522203109
16362,163.62,4.845,-0.07701622562084551
16363,163.63,6.271,-0.08128766944427188
16364,163.64000000000001,5.757000000000001,-0.08558804099362967
16365,163.65,4.541,-0.0899167481608443
16366,163.66,3.344,-0.09427319250599572
16367,163.67000000000002,2.605,-0.09865676933587941
16368,163.68,3.2960000000000003,-0.10306686778357135
16369,163.69,5.38,-0.10750287088898797
16370,163.70000000000002,8.63,-0.1119641556804268
16371,163.71,11.765999999999998,-0.11645009325708247
16372,163.72,13.41,-0.12096004887252156
16373,163.73,13.589,-0.12549338201910717
16374,163.74,12.81,-0.13004944651336603
16375,163.75,12.013,-0.1346275905822767
16376,163.76,11.173,-0.13922715695047932
16377,163.77,9.827,-0.14384748292838787
16378,163.78,6.696000000000001,-0.1484879005011928
16379,163.79,1.875,-0.15314773641874582
16380,163.8,-1.8090000000000002,-0.1578263122863147
16381,163.81,-3.634,-0.16252294465618963
16382,163.82,-3.955,-0.16723694512013856
16383,163.83,-3.747,-0.1719676204026896
16384,163.84,-4.383,-0.17671427245523735
16385,163.85,-4.886,-0.18147619855094885
16386,163.86,-4.276,-0.18625269138046838
16387,163.87,-3.0069999999999997,-0.1910430391484008
16388,163.88,-1.69,-0.19584652567056202
16389,163.89000000000001,-0.802,-0.2006624304719826
16390,163.9,-0.539,-0.20549002888565623
16391,163.91,-0.17600000000000002,-0.21032859215201083
16392,163.92000000000002,0.754,-0.21517738751909746
16393,163.93,1.2229999999999999,-0.2200356783434789
16394,163.94,-0.136,-0.22490272419180346
16395,163.95000000000002,-2.907,-0.22977778094305354
16396,163.96,-4.917,-0.23466010089145437
16397,163.97,-5.614,-0.23954893285002335
16398,163.98,-5.761,-0.24444352225475696
16399,163.99,-5.7139999999999995,-0.24934311126942812
16400,164.0,-6.268,-0.25424693889099115
16401,164.01,-7.7620000000000005,-0.25915424105557183
16402,164.02,-10.263,-0.26406425074503287
16403,164.03,-13.790999999999999,-0.2689761980940976
16404,164.04,-15.827,-0.2738893104980191
16405,164.05,-11.795,-0.27880281272077745
16406,164.06,-1.757,-0.2837159270037949
16407,164.07,8.957,-0.28862787317514804
16408,164.08,15.502,-0.29353786875926796
16409,164.09,15.299000000000001,-0.2984451290871089
16410,164.1,10.673,-0.3033488674067704
16411,164.11,5.518,-0.3082482949945655
16412,164.12,1.56,-0.31314262126650516
16413,164.13,-0.945,-0.31803105389019815
16414,164.14000000000001,-4.09,-0.32291279889714314
16415,164.15,-7.109,-0.3277870607953976
16416,164.16,-8.133,-0.33265304268261303
16417,164.17000000000002,-9.158999999999999,-0.33750994635941495
16418,164.18,-9.856,-0.34235697244311464
16419,164.19,-7.4239999999999995,-0.34719332048174006
16420,164.20000000000002,-4.229,-0.35201818906836246
16421,164.21,-3.3480000000000003,-0.3568307759557122
16422,164.22,-2.03,-0.36163027817106164
16423,164.23,-0.062,-0.3664158921313584
16424,164.24,0.397,-0.3711868137586005
16425,164.25,1.188,-0.3759422385954306
16426,164.26,2.048,-0.38068136192093277
16427,164.27,2.594,-0.3854033788666215
16428,164.28,4.221,-0.3901074845326038
16429,164.29,5.486000000000001,-0.3947928741038968
16430,164.3,5.922000000000001,-0.39945874296688505
16431,164.31,5.263,-0.4041042868259066
16432,164.32,3.6839999999999997,-0.40872870181994264
16433,164.33,2.171,-0.41333118463940494
16434,164.34,0.177,-0.41791093264299267
16435,164.35,-1.081,-0.4224671439746153
16436,164.36,-1.7919999999999998,-0.4269990176803553
16437,164.37,-1.73,-0.4315057538254591
16438,164.38,0.563,-0.43598655361134064
16439,164.39000000000001,2.101,-0.4404406194925765
16440,164.4,2.2769999999999997,-0.4448671552938817
16441,164.41,2.47,-0.4492653663270487
16442,164.42000000000002,1.446,-0.45363445950782777
16443,164.43,-0.14300000000000002,-0.45797364347274266
16444,164.44,-0.58,-0.46228212869581403
16445,164.45000000000002,-0.04,-0.4665591276051836
16446,164.46,0.18600000000000003,-0.4708038546996183
16447,164.47,0.153,-0.4750155266648751
16448,164.48,-1.66,-0.47919336248991995
16449,164.49,-5.843,-0.48333658358297305
16450,164.5,-7.234,-0.4874444138873721
16451,164.51,-5.1739999999999995,-0.49151607999723546
16452,164.52,-1.841,-0.4955508112729055
16453,164.53,2.8369999999999997,-0.499547839956162
16454,164.54,5.231,-0.5035064012851833
16455,164.55,3.51,-0.5074257336092459
16456,164.56,-0.574,-0.5113050785031363
16457,164.57,-5.971,-0.5151436808812724
16458,164.58,-10.021,-0.5189407891115042
16459,164.59,-10.456,-0.5226956551285904
16460,164.6,-8.691,-0.5264075345473254
16461,164.61,-6.5889999999999995,-0.5300756867753064
16462,164.62,-5.087,-0.533699375125323
16463,164.63,-5.399,-0.5372778669273505
16464,164.64000000000001,-6.787999999999999,-0.540810433640139
16465,164.65,-7.026,-0.5442963509623729
16466,164.66,-4.601,-0.5477348989433916
16467,164.67000000000002,0.268,-0.5511253620934523
16468,164.68,4.441,-0.5544670294935237
16469,164.69,5.266,-0.557759194904589
16470,164.70000000000002,2.8160000000000003,-0.5610011568764462
16471,164.71,-0.9740000000000001,-0.5641922188559922
16472,164.72,-3.818,-0.5673316892949699
16473,164.73,-5.218,-0.5704188817571698
16474,164.74,-4.342,-0.5734531150250605
16475,164.75,-1.649,-0.5764337132058481
16476,164.76,-0.27399999999999997,-0.5793600058369354
16477,164.77,-1.081,-0.5822313279907705
16478,164.78,-3.449,-0.5850470203790761
16479,164.79,-6.026,-0.5878064294564329
16480,164.8,-6.2860000000000005,-0.5905089075232143
16481,164.81,-4.119,-0.5931538128278461
16482,164.82,-1.655,-0.5957405096683881
16483,164.83,-1.05,-0.5982683684934148
16484,164.84,-2.813,-0.600736766002183
16485,164.85,-6.081,-0.603145085244073
16486,164.86,-9.457,-0.6054927157172877
16487,164.87,-9.976,-0.6077790534667986
16488,164.88,-6.752999999999999,-0.6100035011815206
16489,164.89000000000001,-1.761,-0.6121654682907005
16490,164.9,3.3310000000000004,-0.6142643710595134
16491,164.91,6.271,-0.6162996326838441
16492,164.92000000000002,6.414,-0.6182706833842463
16493,164.93,4.42,-0.6201769604990571
16494,164.94,-0.03,-0.6220179085766702
16495,164.95000000000002,-5.382999999999999,-0.6237929794669343
16496,164.96,-9.529,-0.6255016324116762
16497,164.97,-11.292,-0.6271433341343345
16498,164.98,-9.76,-0.6287175589286853
16499,164.99,-6.983,-0.630223788746651
16500,165.0,-5.534,-0.6316615132851809
16501,165.01,-5.33,-0.6330302300721871
16502,165.02,-5.446000000000001,-0.6343294445515231
16503,165.03,-3.431,-0.635558670166999
16504,165.04,1.9280000000000002,-0.6367174284454109
16505,165.05,9.147,-0.637805249078585
16506,165.06,17.061,-0.6388216700044078
16507,165.07,23.689,-0.639766237486849
16508,165.08,27.584,-0.6406385061949504
16509,165.09,26.718000000000004,-0.6414380392807791
16510,165.1,18.895,-0.6421644084563253
16511,165.11,8.252,-0.6428171940693397
16512,165.12,-0.25,-0.6433959851781001
16513,165.13,-4.7780000000000005,-0.6439003796250855
16514,165.14000000000001,-4.015,-0.644329984109562
16515,165.15,-1.55,-0.6446844142590571
16516,165.16,-1.666,-0.6449632946997197
16517,165.17000000000002,-2.957,-0.6451662591255496
16518,165.18,-2.7889999999999997,-0.6452929503664907
16519,165.19,-0.8490000000000001,-0.6453430204553756
16520,165.20000000000002,1.6230000000000002,-0.645316130693711
16521,165.21,3.555,-0.6452119517162962
16522,165.22,3.861,-0.6450301635546589
16523,165.23,2.242,-0.6447704556993117
16524,165.24,0.452,-0.6444325271608029
16525,165.25,0.618,-0.6440160865295655
16526,165.26,3.645,-0.6435208520345499
16527,165.27,7.92,-0.642946551600631
16528,165.28,10.547,-0.6422929229047831
16529,165.29,10.642999999999999,-0.6415597134310123
16530,165.3,10.054,-0.6407466805240375
16531,165.31,9.177,-0.6398535914417152
16532,165.32,6.872000000000001,-0.6388802234061941
16533,165.33,5.443,-0.6378263636537976
16534,165.34,5.556,-0.6366918094836208
16535,165.35,5.102,-0.6354763683048401
16536,165.36,3.679,-0.6341798576827226
16537,165.37,-0.141,-0.6328021053833318
16538,165.38,-6.204,-0.6313429494169184
16539,165.39000000000001,-12.052,-0.6298022380799976
16540,165.4,-16.539,-0.6281798299960926
16541,165.41,-19.125,-0.6264755941551521
16542,165.42000000000002,-19.442999999999998,-0.6246894099516255
16543,165.43,-18.108,-0.6228211672211923
16544,165.44,-16.304000000000002,-0.6208707662761423
16545,165.45000000000002,-14.669,-0.6188381179393977
16546,165.46,-15.048,-0.616723143577171
16547,165.47,-17.836,-0.6145257751302561
16548,165.48,-20.498,-0.6122459551439441
16549,165.49,-21.444000000000003,-0.6098836367965612
16550,165.5,-19.954,-0.6074387839266219
16551,165.51,-17.332,-0.6049113710585929
16552,165.52,-15.270999999999999,-0.602301383427267
16553,165.53,-14.56,-0.5996088170007319
16554,165.54,-15.061,-0.5968336785019448
16555,165.55,-13.984000000000002,-0.5939759854288963
16556,165.56,-10.644,-0.5910357660733644
16557,165.57,-5.702999999999999,-0.5880130595382579
16558,165.58,-0.405,-0.5849079157535386
16559,165.59,2.256,-0.5817203954907245
16560,165.6,2.322,-0.578450570375971
16561,165.61,0.36700000000000005,-0.5750985229017229
16562,165.62,-2.557,-0.5716643464369398
16563,165.63,-2.923,-0.5681481452358856
16564,165.64000000000001,-0.138,-0.5645500344454897
16565,165.65,2.88,-0.560870140111266
16566,165.66,4.051,-0.5571085991817963
16567,165.67000000000002,3.318,-0.5532655595117755
16568,165.68,1.341,-0.5493411798636086
16569,165.69,0.49,-0.5453356299075749
16570,165.70000000000002,2.6639999999999997,-0.5412490902205356
16571,165.71,5.162999999999999,-0.5370817522832075
16572,165.72,5.638,-0.5328338184759819
16573,165.73,4.658,-0.5285055020733026
16574,165.74,1.805,-0.5240970272365938
16575,165.75,-2.255,-0.5196086290057401
16576,165.76,-5.329,-0.5150405532891216
16577,165.77,-6.278,-0.5103930568521999
16578,165.78,-3.5460000000000003,-0.5056664073046571
16579,165.79,3.355,-0.5008608830860887
16580,165.8,11.5,-0.4959767734502511
16581,165.81,17.449,-0.4910143784478649
16582,165.82,19.398,-0.48597400890797143
16583,165.83,16.34,-0.48085598641785265
16584,165.84,10.593,-0.475660643301504
16585,165.85,6.497999999999999,-0.4703883225966727
16586,165.86,4.963,-0.4650393780304555
16587,165.87,5.371,-0.45961417399346455
16588,165.88,6.223,-0.4541130855125588
16589,165.89000000000001,6.312,-0.4485364982221428
16590,165.9,6.4510000000000005,-0.4428848083340433
16591,165.91,7.3020000000000005,-0.43715842260595406
16592,165.92000000000002,9.402999999999999,-0.43135775830846523
16593,165.93,11.682,-0.4254832431906699
16594,165.94,12.732000000000001,-0.41953531544435674
16595,165.95000000000002,11.966,-0.4135144236667933
